,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
1130,2405009,Jaçanã,24,RN,456.5178137651822,481.23784860557777,504.3314741035853,486.27611336032396,553.3067729083665
1131,2405108,Jandaíra,24,RN,456.1913043478261,488.57808219178077,511.1767123287672,504.8072463768116,572.3287671232877
1132,2405207,Janduís,24,RN,441.44274809160294,462.7868613138685,481.9386861313871,477.38854961832055,547.7372262773723
1133,2405306,Januário Cicco,24,RN,450.73869047619087,471.19943820224734,493.835393258427,477.33095238095217,513.9325842696629
1134,2405405,Japi,24,RN,443.1418604651162,480.22413793103425,487.9275862068967,485.62674418604644,502.98850574712645
1135,2405504,Jardim de Angicos,24,RN,491.8470588235294,490.5263157894736,514.9,528.8823529411765,553.6842105263158
1136,2405603,Jardim de Piranhas,24,RN,462.5179012345682,487.0898809523809,506.23541666666625,509.69567901234564,600.0
1137,2405702,Jardim do Seridó,24,RN,467.68658227848107,494.2833740831295,511.11882640586856,518.0227848101266,583.6674816625917
1138,2405801,João Câmara,24,RN,457.4941704035874,483.0958865248225,501.00368794326255,492.2654708520186,543.6028368794326
1139,2405900,João Dias,24,RN,436.57631578947394,455.1787499999999,474.1062500000001,469.3263157894738,560.5
1140,2406007,José da Penha,24,RN,456.7652582159623,487.92675438596484,502.03421052631603,502.64929577464824,602.8947368421053
1141,2406106,Jucurutu,24,RN,457.90579999999966,481.2474383301714,502.5216318785579,492.7799999999998,553.2447817836812
1142,2406155,Jundiá,24,RN,443.34375000000006,469.8272727272728,496.659090909091,487.86249999999995,513.3333333333334
1143,2406205,Lagoa d'Anta,24,RN,443.86583333333346,476.3047999999997,494.7944000000001,496.5375000000001,507.68
1144,2406304,Lagoa de Pedras,24,RN,454.01014492753615,459.38750000000005,487.909722222222,489.93043478260876,568.1944444444445
1145,2406403,Lagoa de Velhos,24,RN,472.72643678160915,489.6076086956522,500.1152173913043,508.5287356321839,586.7391304347826
1146,2406502,Lagoa Nova,24,RN,458.5691906005217,485.22080200501307,498.6714285714287,486.8942558746736,546.0651629072681
1147,2406601,Lagoa Salgada,24,RN,456.6131578947366,477.7025000000001,496.90900000000033,494.64421052631604,492.0
1148,2406700,Lajes,24,RN,446.14259259259245,481.0775330396478,496.78810572687246,486.0333333333337,514.2731277533039
1149,2406809,Lajes Pintadas,24,RN,461.3862385321101,478.8628318584069,490.4805309734511,500.2467889908257,538.7610619469026
1150,2406908,Lucrécia,24,RN,447.14152046783624,470.1893258426967,487.8292134831458,486.0169590643275,530.1123595505618
1151,2407005,Luís Gomes,24,RN,451.6511415525114,490.06017699115034,501.6703539823011,500.1031963470319,558.141592920354
1152,2407104,Macaíba,24,RN,466.5396226415091,495.0394838709671,511.83380645161293,499.4471024258753,558.0774193548388
1153,2407203,Macau,24,RN,465.64297520661125,486.8243243243242,509.76152623211465,493.00661157024757,551.4785373608903
1154,2407252,Major Sales,24,RN,451.4051724137934,472.6042372881354,492.01779661016934,471.789655172414,555.9322033898305
1155,2407302,Marcelino Vieira,24,RN,451.41560283687915,475.4344827586205,492.88275862068986,490.5914893617025,554.3448275862069
1156,2407401,Martins,24,RN,459.07609756097554,485.827619047619,502.34761904761905,493.888780487805,579.4285714285714
1157,2407500,Maxaranguape,24,RN,448.22319999999985,461.83828124999997,483.7406249999999,475.06319999999977,500.46875
1158,2407609,Messias Targino,24,RN,447.6724890829691,463.2288793103452,477.6900862068965,494.19039301310085,525.0862068965517
1159,2407708,Montanhas,24,RN,449.1796116504853,478.74409090909063,499.3409090909092,499.72961165048537,579.3636363636364
1160,2407807,Monte Alegre,24,RN,453.1669966996699,474.1818181818182,498.95360501567404,486.86303630363045,532.4137931034483
1161,2407906,Monte das Gameleiras,24,RN,438.57692307692326,472.84339622641505,484.27924528301884,477.9076923076922,521.5094339622641
1162,2408003,Mossoró,24,RN,477.6338718248499,505.27244222742365,521.8180698360969,525.6157189924525,579.6274050697343
1163,2408102,Natal,24,RN,497.145965986942,526.2451702571201,536.2005096131576,544.266192471992,611.633850667902
1164,2408201,Nísia Floresta,24,RN,453.4077777777776,476.31216931216926,501.05793650793623,484.96805555555574,537.989417989418
1165,2408300,Nova Cruz,24,RN,457.2526564344745,486.4762229806604,506.5866894197949,506.15608028335254,581.6609783845279
1166,2408409,Olho d'Água do Borges,24,RN,447.42790697674434,460.28496240601515,486.28947368421024,485.9728682170543,515.187969924812
1167,2408508,Ouro Branco,24,RN,460.779365079365,494.0110552763817,508.4261306532663,506.8962962962963,541.2060301507538
1168,2408607,Paraná,24,RN,438.34482758620675,468.90000000000003,482.0213675213677,479.23362068965537,517.2649572649573
1169,2408706,Paraú,24,RN,452.6372262773726,497.8503597122304,507.60791366906466,506.22262773722593,578.9928057553957
1170,2408805,Parazinho,24,RN,450.591011235955,467.1989690721649,489.8237113402059,486.95393258426975,512.7835051546392
1171,2408904,Parelhas,24,RN,474.45323741007184,499.03863013698657,514.9521917808221,524.5679136690641,586.7397260273973
1172,2408953,Rio do Fogo,24,RN,436.94000000000005,457.6645161290319,477.05935483870974,461.7282758620686,500.258064516129
1173,2409100,Passa e Fica,24,RN,450.48093645484937,484.3622149837135,500.831270358306,502.33545150501686,559.3485342019544
1174,2409209,Passagem,24,RN,436.59076923076935,468.0268656716417,487.5567164179105,463.456923076923,528.955223880597
1175,2409308,Patu,24,RN,450.2316546762591,470.1039443155452,490.54222737819043,492.6829736211035,595.3596287703016
1176,2409332,Santa Maria,24,RN,441.0828282828282,455.82857142857137,479.5447619047621,480.3595959595957,489.14285714285717
1177,2409407,Pau dos Ferros,24,RN,476.51766437683983,501.2378858746491,517.7585594013102,517.3894013738964,606.7165575304023
1178,2409506,Pedra Grande,24,RN,444.1302325581396,482.08039215686273,478.9490196078432,485.5813953488373,521.5686274509804
1179,2409605,Pedra Preta,24,RN,450.5724137931034,469.9060606060605,493.0060606060607,485.78620689655185,556.969696969697
1180,2409704,Pedro Avelino,24,RN,442.3827160493825,461.9166666666666,483.07023809523804,476.1629629629629,513.5714285714286
1181,2409803,Pedro Velho,24,RN,440.865286624204,465.0676470588237,485.40529411764726,475.1942675159232,496.29411764705884
1182,2409902,Pendências,24,RN,449.2167330677293,474.0570342205321,496.94600760456285,474.94860557768914,512.0912547528517
1183,2410009,Pilões,24,RN,455.724528301887,478.0731481481482,495.7805555555555,496.36415094339606,556.2962962962963
1184,2410108,Poço Branco,24,RN,439.2951690821255,469.11435185185206,487.5944444444445,475.2787439613527,522.0370370370371
1185,2410207,Portalegre,24,RN,453.518257261411,486.41897233201576,504.7992094861661,501.8107883817425,566.3241106719368
1186,2410256,Porto do Mangue,24,RN,441.4186274509803,455.1339449541285,484.9788990825688,477.84607843137263,534.3119266055046
1187,2410306,Serra Caiada,24,RN,454.515322580645,477.7335877862599,492.91068702290085,479.590322580645,525.0381679389313
1188,2410405,Pureza,24,RN,462.0689320388348,484.0733333333334,491.28952380952376,482.0757281553398,558.0952380952381
1189,2410504,Rafael Fernandes,24,RN,463.1742690058477,496.31560693641603,505.0121387283236,509.8467836257308,617.1098265895954
1190,2410603,Rafael Godeiro,24,RN,454.512396694215,474.8968253968256,490.18730158730153,508.30165289256195,547.6190476190476
1191,2410702,Riacho da Cruz,24,RN,433.4442307692309,463.76442307692315,475.2692307692309,474.22788461538465,533.2692307692307
1192,2410801,Riacho de Santana,24,RN,454.7163120567378,478.2761904761907,497.93197278911583,485.6134751773051,581.2244897959183
1193,2410900,Riachuelo,24,RN,447.55454545454535,466.9192592592595,482.6614814814817,485.74793388429737,502.6666666666667
1194,2411007,Rodolfo Fernandes,24,RN,438.3309278350515,462.9825242718444,487.07281553398053,472.64742268041215,532.6213592233009
1195,2411056,Tibau,24,RN,472.7752066115701,488.9076335877863,504.25954198473283,500.2867768595041,539.0839694656488
1196,2411106,Ruy Barbosa,24,RN,460.7439024390244,484.40365853658545,494.3682926829267,502.3975609756096,542.6829268292682
1197,2411205,Santa Cruz,24,RN,468.5370951913639,492.5147632311974,507.8525533890436,505.6863591756619,547.2051996285979
1198,2411403,Santana do Matos,24,RN,442.41804511278207,473.52269503546086,487.6468085106384,485.0105263157891,499.1489361702128
1199,2411429,Santana do Seridó,24,RN,460.1952380952382,493.4494252873563,500.5068965517242,503.1892857142858,578.3908045977012
1200,2411502,Santo Antônio,24,RN,461.4236499068902,484.32639138240563,501.6664272890486,502.15232774674115,558.3482944344704
1201,2411601,São Bento do Norte,24,RN,459.2967741935484,480.02500000000003,506.32499999999993,495.841935483871,553.75
1202,2411700,São Bento do Trairí,24,RN,464.109009009009,490.93050847457636,496.5228813559323,511.22162162162147,550.3389830508474
1203,2411809,São Fernando,24,RN,476.25471698113216,497.694495412844,504.2733944954127,530.7886792452828,627.8899082568807
1204,2411908,São Francisco do Oeste,24,RN,466.9577586206898,491.8516393442623,504.21311475409846,506.9637931034482,581.4754098360655
1205,2412005,São Gonçalo do Amarante,24,RN,470.9690187891442,500.5831148192297,515.7243941199844,507.1609603340296,561.5574096146206
1206,2412104,São João do Sabugi,24,RN,472.65206611570216,496.8773809523811,505.69484126984116,526.9396694214877,582.4603174603175
1207,2412203,São José de Mipibu,24,RN,463.6300239234449,490.45534090909064,508.2951136363638,493.85490430622,545.4318181818181
1208,2412302,São José do Campestre,24,RN,444.60775510204087,473.7374015748032,487.27519685039346,487.4395918367345,524.8818897637796
1209,2412401,São José do Seridó,24,RN,474.22771084337325,494.48150289017343,510.67976878612706,523.8728915662648,601.849710982659
1210,2412500,São Miguel,24,RN,463.6709576138145,496.33358662613955,511.4972644376907,520.3007849293564,604.6504559270517
1211,2412559,São Miguel do Gostoso,24,RN,451.15398230088505,482.70256410256394,504.388888888889,477.2318584070797,549.0598290598291
1212,2412609,São Paulo do Potengi,24,RN,468.5679706601466,479.38200934579476,500.69649532710287,499.58533007334995,537.0560747663551
1213,2412708,São Pedro,24,RN,454.8635658914732,464.58873239436633,487.6788732394366,484.7922480620154,499.01408450704224
1214,2412807,São Rafael,24,RN,450.67883597883605,476.6562189054721,501.13582089552256,484.8894179894181,537.2139303482587
1215,2412906,São Tomé,24,RN,447.458620689655,467.10921052631585,482.45789473684215,486.57379310344834,493.42105263157896
1216,2413003,São Vicente,24,RN,463.37032258064505,494.309493670886,511.0082278481013,510.2664516129033,586.5822784810126
1217,2413102,Senador Elói de Souza,24,RN,458.51188118811876,472.5245098039217,499.270588235294,501.83663366336634,514.3137254901961
1218,2413201,Senador Georgino Avelino,24,RN,453.40930232558145,480.13295454545494,501.9386363636364,471.022093023256,499.77272727272725
1219,2413300,Serra de São Bento,24,RN,450.0492307692307,489.82061068702285,492.2717557251908,485.0392307692307,592.824427480916
1220,2413359,Serra do Mel,24,RN,450.1666666666664,471.503515625,492.65156250000007,491.2500000000005,525.390625
1221,2413409,Serra Negra do Norte,24,RN,466.71463414634155,488.1634615384615,506.45240384615386,516.8595121951222,586.0576923076923
1222,2413508,Serrinha,24,RN,460.59999999999985,483.89000000000016,498.2855555555559,505.14821428571435,550.1111111111111
1223,2413557,Serrinha dos Pintos,24,RN,451.1357723577238,485.7833333333334,503.92500000000007,499.2260162601625,552.1212121212121
1224,2413607,Severiano Melo,24,RN,461.3331125827814,486.8955696202529,507.190506329114,503.786092715232,572.9113924050633
1225,2413706,Sítio Novo,24,RN,435.3616666666667,486.272131147541,498.4754098360655,483.8466666666666,487.5409836065574
1226,2413805,Taboleiro Grande,24,RN,448.3249999999999,483.3575757575756,493.520202020202,494.3413043478263,552.929292929293
1227,2413904,Taipu,24,RN,456.7303703703704,480.34436619718326,489.3302816901407,499.377037037037,551.830985915493
1228,2414001,Tangará,24,RN,462.21755725190826,493.577819548872,506.2518796992479,505.48549618320607,562.5563909774436
1229,2414100,Tenente Ananias,24,RN,459.3094059405941,480.53139013452903,498.06816143497736,503.0138613861385,549.4170403587444
1230,2414159,Tenente Laurentino Cruz,24,RN,462.0969135802471,491.38493975903657,498.62108433734926,487.8067901234568,530.9638554216867
1231,2414209,Tibau do Sul,24,RN,463.07412935323396,489.3671428571428,501.7771428571426,489.8263681592041,527.3333333333334
1232,2414308,Timbaúba dos Batistas,24,RN,474.8273972602741,487.4613333333333,503.1520000000002,498.45342465753424,556.5333333333333
1233,2414407,Touros,24,RN,450.8117788461543,481.01873589164774,496.74153498871334,487.74182692307687,551.2415349887133
1234,2414456,Triunfo Potiguar,24,RN,450.55567010309295,465.7619047619047,481.5247619047618,489.20721649484517,488.95238095238096
1235,2414506,Umarizal,24,RN,448.2333333333336,470.347303921569,489.2627450980391,482.11578947368423,520.0490196078431
1236,2414605,Upanema,24,RN,449.2677852348991,483.0359223300973,496.8291262135922,500.2624161073822,544.336569579288
1237,2414704,Várzea,24,RN,464.0087500000001,483.91358024691357,501.6950617283948,491.32000000000016,600.9876543209876
1238,2414753,Venha-Ver,24,RN,452.53999999999996,471.5409090909091,499.4515151515152,481.7861538461539,586.3636363636364
1239,2414803,Vera Cruz,24,RN,457.92110091743115,479.83479532163767,503.50643274853815,488.5250764525991,523.4502923976609
1240,2414902,Viçosa,24,RN,444.4953125000001,468.0776119402986,484.75820895522395,485.96875,572.2388059701492
1241,2415008,Vila Flor,24,RN,441.90312499999993,470.7391304347826,493.63188405797086,479.60312500000003,483.18840579710144
1242,2500106,Água Branca,25,PB,452.06139534883727,478.93187772925756,500.5227074235806,501.8418604651165,561.1353711790393
1243,2500205,Aguiar,25,PB,432.99387755102043,460.0939999999999,479.74100000000004,467.75612244897934,550.0
1244,2500304,Alagoa Grande,25,PB,453.1390420899855,478.86162464985995,498.3212885154058,486.87779390420854,555.1540616246499
1245,2500403,Alagoa Nova,25,PB,454.6372807017542,491.05021008403367,499.08865546218436,483.7201754385965,556.2605042016806
1246,2500502,Alagoinha,25,PB,441.3948087431692,470.2530503978776,488.15968169761305,471.63934426229525,553.2095490716181
1247,2500536,Alcantil,25,PB,456.3138297872343,482.24242424242436,497.21515151515155,490.30957446808515,585.6565656565657
1248,2500577,Algodão de Jandaíra,25,PB,428.90666666666664,462.1792207792209,474.0688311688313,467.6026666666666,453.76623376623377
1249,2500601,Alhandra,25,PB,443.9916666666668,471.6049462365592,488.0062365591403,473.3729166666663,518.2795698924731
1250,2500700,São João do Rio do Peixe,25,PB,448.198288973384,472.3815884476532,491.0469314079416,487.14505703422054,533.7184115523465
1251,2500734,Amparo,25,PB,436.303125,445.6057971014493,466.67391304347825,474.003125,550.1449275362319
1252,2500775,Aparecida,25,PB,459.49469026548667,471.93531914893623,488.87191489361686,498.4747787610617,557.1914893617021
1253,2500809,Araçagi,25,PB,450.51494565217376,485.21322751322754,496.4605820105816,486.2415760869563,581.1111111111111
1254,2500908,Arara,25,PB,457.2098540145987,484.73678571428576,496.98749999999956,488.69416058394154,579.2142857142857
1255,2501005,Araruna,25,PB,448.13162393162406,486.1661855670109,496.6348453608242,490.7168803418802,543.0103092783505
1256,2501104,Areia,25,PB,450.22439335887583,486.57652933832736,497.6250936329588,482.2039591315452,569.1885143570537
1257,2501153,Areia de Baraúnas,25,PB,424.1837837837838,461.92105263157896,470.16315789473686,466.254054054054,482.63157894736844
1258,2501203,Areial,25,PB,468.97417840375596,500.41357466063374,510.97918552036185,496.35962441314564,591.3122171945702
1259,2501302,Aroeiras,25,PB,445.9763341067287,476.9324263038551,492.15510204081625,482.2113689095125,582.7664399092971
1260,2501351,Assunção,25,PB,458.3714285714286,478.3,502.8807692307692,486.9402597402596,555.3846153846154
1261,2501401,Baía da Traição,25,PB,427.18805460750855,450.78811881188125,461.9336633663368,450.91365187713285,493.26732673267327
1262,2501500,Bananeiras,25,PB,455.19146608315134,481.41603375527427,501.98438818565415,491.41203501094043,571.9409282700421
